"subject" "activity" "tBodyAccmeanX" "tBodyAccmeanY" "tBodyAccmeanZ" "tBodyAccstdX" "tBodyAccstdY" "tBodyAccstdZ" "tGravityAccmeanX" "tGravityAccmeanY" "tGravityAccmeanZ" "tGravityAccstdX" "tGravityAccstdY" "tGravityAccstdZ" "tBodyAccJerkmeanX" "tBodyAccJerkmeanY" "tBodyAccJerkmeanZ" "tBodyAccJerkstdX" "tBodyAccJerkstdY" "tBodyAccJerkstdZ" "tBodyGyromeanX" "tBodyGyromeanY" "tBodyGyromeanZ" "tBodyGyrostdX" "tBodyGyrostdY" "tBodyGyrostdZ" "tBodyGyroJerkmeanX" "tBodyGyroJerkmeanY" "tBodyGyroJerkmeanZ" "tBodyGyroJerkstdX" "tBodyGyroJerkstdY" "tBodyGyroJerkstdZ" "tBodyAccMagmean" "tBodyAccMagstd" "tGravityAccMagmean" "tGravityAccMagstd" "tBodyAccJerkMagmean" "tBodyAccJerkMagstd" "tBodyGyroMagmean" "tBodyGyroMagstd" "tBodyGyroJerkMagmean" "tBodyGyroJerkMagstd" "fBodyAccmeanX" "fBodyAccmeanY" "fBodyAccmeanZ" "fBodyAccstdX" "fBodyAccstdY" "fBodyAccstdZ" "fBodyAccJerkmeanX" "fBodyAccJerkmeanY" "fBodyAccJerkmeanZ" "fBodyAccJerkstdX" "fBodyAccJerkstdY" "fBodyAccJerkstdZ" "fBodyGyromeanX" "fBodyGyromeanY" "fBodyGyromeanZ" "fBodyGyrostdX" "fBodyGyrostdY" "fBodyGyrostdZ" "fBodyAccMagmean" "fBodyAccMagstd" "fBodyBodyAccJerkMagmean" "fBodyBodyAccJerkMagstd" "fBodyBodyGyroMagmean" "fBodyBodyGyroMagstd" "fBodyBodyGyroJerkMagmean" "fBodyBodyGyroJerkMagstd"
16 "LAYING" -0.0166103510562857 0.227456818471429 -0.0666837853357143 -0.999631818142857 -0.990674107857143 -0.985167570857143 -0.984752927142857 -0.993569525428571 -0.984274102571429 -0.885852412285714 -0.999892748857143 -0.999557901857143 -0.988695277714286 -0.988058401142857 -0.987092844714286 -0.989950568285714 -0.990886675428571 -0.988695277714286 -0.0236793284742857 0.0333213771757143 0.11102674099 0.0929926037342857 -0.130113121242857 0.189359334014286 0.477303041428571 -0.464204632722857 0.46493749423 -0.382079273428571 0.3865950126 -0.390755936114286 0.0757797236088571 0.0678196536371429 -0.984809234571429 -0.861916189142857 -0.321771595314286 -0.348332390842571 0.0811388160857143 -0.203564522142857 -0.990681167428571 0.984578244857143 0.0399057418985714 0.0571174370025714 0.2747528169 0.0259924162328571 0.143255179932857 0.148040249845714 -0.971470314428571 -0.969796934857143 -0.933264757142857 -0.952745775571429 -0.983237420571429 -0.981616441 -0.999647825714286 -0.999704638142857 -0.987116808 -0.988274946285714 -0.984576783 -0.987117168714286 -0.943778802 -0.875862068571429 -0.999788452571429 -0.999717767142857 -0.999892758857143 -0.999714704285714 -0.999894414714286 -0.999829632714286
16 "SITTING" -0.0102497939956522 0.207667761778261 0.132741948575362 -0.999392482173913 -0.982722516231884 -0.980583393333333 -0.981752167391304 -0.994218092028985 -0.966017733043478 -0.901632733913043 -0.999908146811594 -0.99944762057971 -0.989363136376812 -0.987506348985507 -0.987134246811594 -0.988385626231884 -0.991887464637681 -0.989363136376812 -0.0588686188898551 0.0641402347717391 0.104231225733333 0.16550886465942 -0.0967102516086956 0.164235452962319 0.35453683803913 -0.37410139773913 0.411159921566667 -0.418388621753623 0.431274587304348 -0.443875464550725 0.106985227586957 0.0445268129855072 -0.965519433043478 -0.87929896 -0.546371995246377 -0.429363908146377 0.126926576478261 -0.156094340614493 -0.985133227246377 0.988467919275362 0.160200711149275 0.00183862516086956 0.303770845695652 0.21142388163913 0.118556151608696 0.125118809378261 -0.952005767101449 -0.988056233188406 -0.95315047057971 -0.922224004985507 -0.984208344057971 -0.97359364057971 -0.99939037884058 -0.999396761884058 -0.988516156086957 -0.984652511304348 -0.978780373768116 -0.978553071014493 -0.936418886956522 -0.875062469 -0.999836067826087 -0.999635504202899 -0.999740617246377 -0.998734324927536 -0.998614887536232 -0.997027998695652
16 "STANDING" -0.0165999672935897 0.217167864629487 0.0728059478615385 -0.999741908076923 -0.989336476025641 -0.984653596794872 -0.982425403974359 -0.993654133205128 -0.969297583717949 -0.886288264487179 -0.999930902051282 -0.999387392692308 -0.99117243 -0.990672800769231 -0.99019241 -0.991101024102564 -0.992370028333333 -0.99117243 -0.0861624005794872 0.0741811236346154 0.0223444650551282 0.135394729054359 -0.107779387712308 0.204247483791026 0.401522830310256 -0.399492576538462 0.413415771741026 -0.482874456115385 0.490133628607692 -0.497048470962359 0.0358676435717949 0.0444968888375641 -0.98414146525641 -0.869294304871795 -0.393435759435897 -0.373799525807692 -0.197949961730769 -0.200530714797436 -0.990258798717949 0.984568365897436 0.0146823459974359 -0.0826900116489744 0.183436006111538 0.119329003774359 0.0994790186115385 0.143461887591026 -0.962882074358974 -0.989967592948718 -0.960616469871795 -0.939850348205128 -0.989686868589744 -0.983105010897436 -0.999521966538462 -0.999726592051282 -0.989040726410256 -0.987304122820513 -0.985324216538462 -0.980937054487179 -0.889991728128205 -0.935455348974359 -0.999818114487179 -0.999627917948718 -0.999955874615385 -0.999872749102564 -0.9999237 -0.999859774487179
16 "WALKING" -0.0204286929452941 0.0562568578313725 -0.120074825448235 -0.930915523137255 -0.539953089215686 -0.374350867843137 -0.454270822156863 -0.78086463254902 0.340492333921569 -0.803241106470588 -0.847975016666667 -0.889187977058824 -0.72068229 -0.745726853921569 -0.714009806666667 -0.775919591764706 -0.829869709411765 -0.72068229 0.343668883352941 -0.0777067066823529 0.0341432560647059 -0.251435183980392 0.252362801490196 -0.00523529675490196 0.243046549296275 -0.287721521392157 0.350934623058824 -0.350152175547059 0.430764764039216 -0.509957337882353 0.226004428665686 -0.0659037880705882 -0.372145598431373 -0.603474092745098 0.220010722007843 0.163532876589216 0.101121277684314 0.120227280205882 -0.512405354313725 0.745024796666667 -0.232107265254902 0.0199922702931373 0.0615078287607843 0.217882515882353 0.228534284156863 0.11400964825098 -0.1694091312 -0.527953736078431 -0.591470949607843 -0.246212353039216 -0.765169065490196 -0.804454474117647 -0.827531823921569 -0.835302641764706 -0.435229792941176 -0.583669841764706 -0.522787489411765 0.41941551745098 -0.683744467960784 -0.597025019803922 -0.978357688039216 -0.970727450392157 -0.980735371764706 -0.963206625294118 -0.981961647647059 -0.971183675882353
16 "WALKING_DOWNSTAIRS" -0.0183898583787234 0.192256140297872 -0.4115204 -0.876467565531915 -0.399217120510638 -0.0425289511523404 -0.289957855489362 -0.687458367446809 0.49389739106383 -0.81279232106383 -0.544412130425532 -0.810269330425532 -0.58966315 -0.633479804680851 -0.591261374893617 -0.682383088297872 -0.726028291702128 -0.58966315 0.202117688276596 -0.232515627540426 0.459246526212766 -0.192781898312766 0.18756553193617 0.0895922473 0.267155457723404 -0.323437543361702 0.398732483404255 -0.399925534659574 0.465718104042553 -0.53105931893617 0.234023014485106 -0.146927443068085 -0.465428891276596 -0.454484779787234 0.21782061429617 0.213325783531915 -0.0654864487340426 -0.0697253919574468 -0.543080804042553 0.672370834893617 -0.20358593593617 -0.0566767247510638 0.00370146071914894 0.307893924021277 0.203297952097872 0.132104644534043 0.0187892996829787 0.196766473817021 -0.497198177446808 -0.128628825338298 -0.579842715468085 -0.741729156514894 -0.718457031914894 -0.745835229361702 -0.13542432266383 -0.420057370425532 -0.309147536295745 0.62466989212766 -0.651338366595745 -0.778429934680851 -0.968795854680851 -0.940891129787234 -0.945018556808511 -0.893310533829787 -0.971451834680851 -0.955930827234043
16 "WALKING_UPSTAIRS" -0.0143654945011765 0.0639670821568627 -0.409725384117647 -0.967521268235294 -0.627060900196078 -0.461883394117647 -0.468605205294118 -0.851454817254902 0.331710469215686 -0.699759173921569 -0.884328197254902 -0.899051404313726 -0.787833632352941 -0.825314327058824 -0.791344079607843 -0.855366178823529 -0.865899023333333 -0.787833632352941 0.333819908019608 -0.235539388 0.265315125131373 -0.314429119764706 0.201950704509804 0.150337917921569 0.455255512156863 -0.482127353333333 0.52306033372549 -0.666138051568627 0.704317079019608 -0.742055077254902 0.00916685347254902 -0.274834973431373 -0.358457711 -0.408979478117647 0.216610386196078 0.221961044003922 -0.0209330923647059 0.0830588387647059 -0.718454676666667 0.764128510980392 -0.28814660095451 0.055041543354902 0.154165082894118 0.188702137867843 0.23639371845098 0.0638151247529412 -0.195163110568627 -0.37442136745098 -0.426783147843137 -0.115399239752941 -0.828445945686274 -0.874506832352941 -0.827596700784314 -0.909831418431372 -0.510559478509804 -0.596401098039216 -0.627125245490196 0.317408507058824 -0.931688803529412 -0.937795805490196 -0.987444774509804 -0.974888893333333 -0.98929992372549 -0.981546906862745 -0.988306619411765 -0.980458664313726
17 "LAYING" -0.0168462006729577 0.287661058978873 -0.0274115476028169 -0.999623426056338 -0.983094258591549 -0.977635731830986 -0.977212387746479 -0.99123825056338 -0.93275616028169 -0.894476858169014 -0.999624005352113 -0.998639747323944 -0.982765526478873 -0.981983437605634 -0.981054675352113 -0.983184907183099 -0.987746107746479 -0.982765526478873 -0.00908503892619719 0.0466891052211268 -0.111181391133803 0.126832969461972 -0.122200418149296 0.226613674695775 0.273127392423944 -0.253939586078873 0.254188961838028 -0.399877674871831 0.400661853915493 -0.401199386915493 0.0883296260915493 0.026136319728169 -0.978236627323944 -0.86009790915493 -0.383685249940845 -0.441620041612676 -0.431225070443662 -0.395414988 -0.984324518450704 0.978355144507042 0.167013084304225 0.0730754640591549 0.365770654223944 0.20449072944507 0.220128546895775 0.346809889788732 -0.959099593380282 -0.973415523098592 -0.94506785971831 -0.942077533943662 -0.98014448056338 -0.981561103098592 -0.998948666478873 -0.999413038028169 -0.978638922816901 -0.982229015633803 -0.980480665352113 -0.931599930704225 -0.789186733084507 -0.980573093380282 -0.999477328450704 -0.999434346760563 -0.99965878971831 -0.999412062676056 -0.999711549014085 -0.999541577746479
17 "SITTING" -0.014156274084375 0.2994753588125 0.0636952349203125 -0.99970347671875 -0.989678133125 -0.98906990984375 -0.9883274196875 -0.99536172734375 -0.98793289859375 -0.87127167984375 -0.99995142984375 -0.99954543 -0.995204564375 -0.99362452375 -0.99369291421875 -0.9942067071875 -0.99427752515625 -0.995204564375 -0.07686694484375 0.0781542476390625 0.0409072021421875 0.19642266346875 -0.155280827421875 0.20701886376875 0.378705218717187 -0.36926054225 0.376489598815625 -0.429855165317187 0.4357169358125 -0.441369974996875 0.0817814012984375 0.044879984425 -0.9810491340625 -0.887030404375 -0.672873610523438 -0.4409482640625 -0.292192110075 0.240640545978125 -0.98963868265625 0.99456115875 0.27983355615625 -0.0137517919015625 0.357991682578125 0.245238636332813 0.097428422296875 0.195281713203125 -0.97191070171875 -0.99494764390625 -0.95864037171875 -0.95470711 -0.992510099375 -0.9791552215625 -0.999764548125 -0.99979458546875 -0.9921737225 -0.991681950625 -0.987793104375 -0.9868516821875 -0.97883064484375 -0.921336206875 -0.99993262625 -0.99987404546875 -0.99996981390625 -0.99989656234375 -0.9998754140625 -0.99973533109375
17 "STANDING" -0.0174120064169231 0.292796398358974 0.0878575974623077 -0.999757941666667 -0.990604175897436 -0.988159942820513 -0.986278342435897 -0.994242653974359 -0.979885874871795 -0.90008274448718 -0.999946364358974 -0.999518546025641 -0.992723939358974 -0.992177303589744 -0.992279064615385 -0.992224821666667 -0.992935380384615 -0.992723939358974 -0.108010289282051 0.0843271264076923 -0.015964049224359 0.183701100685897 -0.168276179153846 0.227324546878205 0.401792526205128 -0.38967255675641 0.393494859487179 -0.434332514628205 0.440875100576923 -0.447164899205128 0.0350255106120513 0.0882015684476923 -0.986499210897436 -0.868953446282051 -0.426353077397436 -0.452544982525641 -0.347469747551282 -0.0672583773435897 -0.990373469230769 0.986982620897436 0.0976962210379103 -0.0961385333448718 0.168932216896154 0.124306674834615 0.107014927365385 0.115263785637179 -0.976233995641026 -0.991636291794872 -0.966872191282051 -0.957928844358974 -0.989744406153846 -0.983315198717949 -0.999657728846154 -0.999813612564103 -0.989898930897436 -0.989462140128205 -0.987706050769231 -0.979075195897436 -0.943755169230769 -0.931034483205128 -0.99969469448718 -0.999688922435897 -0.999953265384615 -0.999796265769231 -0.999874272948718 -0.999831895128205
17 "WALKING" -0.0184875403339344 0.232534671796721 -0.0488507548842623 -0.96397689147541 -0.472112239344262 -0.289593124918033 -0.194232721737705 -0.844102817540984 0.552540139672131 -0.562799012554098 -0.799701980327869 -0.786941945737705 -0.582711859672131 -0.520385479180328 -0.561111217540984 -0.484771210327869 -0.805152410983607 -0.582711859672131 0.390293017814754 -0.0565711439836066 -0.00955805010491803 -0.284471455903279 0.282361083098361 0.0939796013459016 0.0711237483557377 -0.116043979901639 0.183467267645902 -0.401404012786885 0.444757148360656 -0.486837981311475 0.157572909552459 0.0492466834757377 -0.388525889016393 -0.503150499016393 0.177853871392131 0.26204326204918 -0.41279466004918 -0.360299042114754 -0.548186706393443 0.510501381311475 -0.217101400444262 0.175991452001639 0.238017542409836 -0.036273445704918 0.357174822131148 0.0659016250573771 -0.285349370983607 -0.387853876721311 -0.314302779098361 -0.27821532752459 -0.790563847163934 -0.879772283442623 -0.580817590327869 -0.885172649508197 -0.403452875245902 -0.396650718918033 -0.595225523770492 0.436626030327869 -0.457429930606557 -0.700395700655738 -0.915177611311475 -0.943492551967213 -0.970901650655738 -0.955220733442623 -0.973817170163934 -0.963209464590164
17 "WALKING_DOWNSTAIRS" -0.0167359404347826 0.137665984358696 -0.483097264565217 -0.95628303826087 -0.375323950673913 -0.14173852655 -0.351268404347826 -0.768811258695652 0.440675164782609 -0.774694223913043 -0.498998699043478 -0.875325372391304 -0.57734888 -0.643399203913044 -0.581469213478261 -0.698967400434783 -0.740784408913044 -0.57734888 0.228123497582609 -0.0956500627823913 0.298728852326087 -0.351619887826087 0.276133741413043 0.0617724785 0.403544956304348 -0.454313985434783 0.520749540652174 -0.528281004565217 0.573469884782609 -0.618312700434783 0.119906295908696 -0.0494645136019565 -0.479446837826087 -0.367826389 0.302457480586957 0.141617722173913 -0.306592797357174 -0.112497123043478 -0.556412487391304 0.578434505 -0.339090358695652 0.129325305123913 0.114994763993478 0.0281252861115217 0.29070581576087 0.139507315778261 -0.224190184293478 0.188125188882609 -0.338762045391304 -0.306964952826087 -0.628671653086956 -0.845125589565217 -0.745123402826087 -0.878596986521739 -0.208007428586957 -0.511257557608696 -0.557278695217391 0.573904161956522 -0.629733520326087 -0.739130435 -0.955286891956522 -0.935044108478261 -0.953285982173913 -0.937020351304348 -0.981282494565217 -0.96602666
17 "WALKING_UPSTAIRS" -0.0228645614308333 0.193344773510417 -0.482170264166667 -0.979481601041667 -0.523929830416667 -0.322762297291667 -0.37705192875 -0.776418041683333 0.422618348958333 -0.774291839583333 -0.685420955625 -0.854280820416667 -0.669008763541667 -0.7241557425 -0.676515594791667 -0.774282064583333 -0.811398623958333 -0.669008763541667 0.262156828458333 -0.0553370501927083 0.21473361595 -0.2901140612125 0.207962708791667 0.0632299122854167 0.566736153333333 -0.610694015833333 0.666392356041667 -0.665981932708333 0.708132150625 -0.74988899125 -0.0531143741333333 -0.2004923760625 -0.229641685166667 -0.398922355708333 0.0155143914583333 0.224234309485417 -0.23593322270625 -0.0281202383270833 -0.683327633333333 0.597769908958333 -0.2975095044375 0.162544379451667 0.08475016044375 0.03054572798125 0.293958629895833 0.0656785154333333 -0.2790107405125 -0.218978468833333 -0.276941259322917 -0.251731564429167 -0.586380931772917 -0.824071045833333 -0.780406235625 -0.934619673958333 -0.3548736554375 -0.523219043541667 -0.70106303875 0.477192064375 -0.860215051666667 -0.931034480208333 -0.956068769166667 -0.935033514791667 -0.975808329791667 -0.962052514583333 -0.973280934166667 -0.959507483333333
18 "LAYING" -0.0173937684615385 0.344577418907692 0.249936760632308 -0.999831878461538 -0.989205250461539 -0.987272124923077 -0.985865325230769 -0.990775609538462 -0.993532896923077 -0.856522352461538 -0.999905941846154 -0.999661223692308 -0.991901007538462 -0.992737961692308 -0.991743037384615 -0.994004617538462 -0.993306370923077 -0.991901007538462 -0.0278817197415385 0.136892951832308 -0.0941219204892308 0.222602421096923 -0.0880443643353846 0.238063079246154 -0.004059351712 0.00699283006923077 0.0167541774123077 -0.231790680753846 0.241805797036923 -0.251497967538462 0.0916862312415385 0.155348870281077 -0.985053457538462 -0.879862134 -0.554969189692308 -0.3895191314 -0.503127308630769 0.239287101029077 -0.990608779692308 0.995997909230769 0.221332975307692 -0.0936593553584615 0.271814243518462 0.223128593029231 0.244592044303077 0.168724578581538 -0.987883715230769 -0.984574806461538 -0.988134217846154 -0.984384868615385 -0.990916404615385 -0.990119148923077 -0.999738634615385 -0.999802809538462 -0.985105374 -0.988470959538462 -0.987244474153846 -0.968205885538462 -0.949379652307692 -0.7835543766 -0.999970318461538 -0.999953664307692 -0.999938019076923 -0.999897593538462 -0.999880328615385 -0.999773988923077
18 "SITTING" -0.0128691279736842 0.182460705568421 0.203932005647368 -0.999804974385965 -0.989698085789474 -0.988983405614035 -0.983642391578947 -0.995627636666667 -0.987544133157895 -0.889416992982456 -0.999948664736842 -0.999503690701754 -0.99480818754386 -0.994967621754386 -0.99460201 -0.995281660877193 -0.994479674035088 -0.99480818754386 -0.0631400691022807 0.0966182314684211 0.0549202938684211 0.185685078296491 -0.113624527101754 0.183113514142807 0.31033908545614 -0.320790781701754 0.349775632033333 -0.371317299901754 0.382983888233333 -0.394411207347368 0.0827207913754386 0.0852185509263158 -0.981963186666667 -0.883929211052632 -0.599959236140351 -0.384125665912281 -0.300450352719298 -0.0334226222280702 -0.989994782280702 0.993910409122807 0.175052568985965 -0.0538593757473684 0.293861861414035 0.180466582894737 0.0742851290964912 0.225795789333333 -0.979712567894737 -0.995826566666667 -0.978719881754386 -0.971124137192982 -0.994163171754386 -0.988594529298246 -0.999681052982456 -0.999795165263158 -0.989101830701754 -0.987195797894737 -0.986428419824561 -0.98950728122807 -0.938879455789474 -0.883847549649123 -0.999942934385965 -0.999885141929825 -0.999975577192982 -0.999922489824561 -0.999878654035088 -0.999738665614035
18 "STANDING" -0.0166353518150685 0.18815538939726 -0.0253657426246575 -0.999790695205479 -0.981919989726027 -0.983875627945205 -0.975243689589041 -0.993542788356164 -0.953291154794521 -0.869375865342466 -0.999912515753425 -0.998968759726027 -0.988960668767123 -0.988407465205479 -0.98721494630137 -0.989394762876712 -0.992545890684931 -0.988960668767123 -0.0767030572219178 0.126554843339726 0.0487704739821918 0.028620623759863 -0.0783398432316438 0.237824162368493 0.432661772378082 -0.43057412860274 0.443664715972603 -0.498022703917808 0.503501677972603 -0.508602005808219 0.035249030369863 0.0471059484054795 -0.97461678109589 -0.858845554109589 -0.23462658899863 -0.330672558260274 -0.0844099509219178 -0.151409217683562 -0.983988485068493 0.98217598109589 -0.103609498627397 -0.0989602158287671 0.136209545273973 0.158216261030411 0.0966141267465753 0.0921192933191781 -0.969603464383562 -0.994661800684931 -0.959237075068493 -0.946612114246575 -0.992804866849315 -0.988884942739726 -0.999309090958904 -0.999749114246575 -0.987795197123288 -0.981660121506849 -0.985396038767123 -0.982701707260274 -0.851524524383562 -0.879074161506849 -0.999870175753425 -0.999731982328767 -0.999968902191781 -0.999909989452055 -0.999889081780822 -0.999789099863014
18 "WALKING" -0.0178023631866071 0.268729092053571 -0.134388587828571 -0.950678451964286 -0.633088043571429 -0.4045983625 -0.361908549464286 -0.784362557142857 0.427040686607143 -0.78215175 -0.793473078214286 -0.838533797857143 -0.710596311071429 -0.769408385535714 -0.721700396964286 -0.813818854285714 -0.833921856607143 -0.710596311071429 0.288339292782143 -0.0237736732321429 0.05709533914875 -0.219724875303571 0.242897153 0.0160411432928571 0.187162349789286 -0.256026722875 0.343981428517857 -0.3891797975 0.426598578571429 -0.462181393392857 0.163464223364286 0.0491704969466071 -0.535328021607143 -0.641675256607143 0.100331991623214 0.0568832999964286 -0.230798650603571 0.0164886327321429 -0.704420700357143 0.669698975714286 -0.190857843121429 0.120533223557143 0.291770510168143 0.0137310496321429 0.189588892726786 0.00918072501964286 -0.454031382857143 -0.512623368928571 -0.443865948928571 -0.4557167475 -0.799798260178571 -0.856354619642857 -0.761626073214286 -0.923526853035714 -0.408636933392857 -0.536868886071429 -0.65282455375 0.445602779821429 -0.688940095 -0.65270936125 -0.939175270892857 -0.972111440178571 -0.988435579464286 -0.966086872857143 -0.987259321428571 -0.975417752321429
18 "WALKING_DOWNSTAIRS" -0.0168666920221818 0.124894128430909 -0.387241756363636 -0.965136766909091 -0.478287550909091 -0.365712850909091 -0.465982666363636 -0.805239787272727 0.334386224 -0.863381607818182 -0.813613796363636 -0.873602794 -0.744236045090909 -0.763430801654545 -0.740759442945454 -0.785556428545455 -0.850136012181818 -0.744236045090909 0.312457525563636 -0.159354881 0.198694510351418 -0.226805508781818 0.173376862345455 0.0826024293381818 0.476608289272727 -0.518736323090909 0.574958733818182 -0.469011910672727 0.493175712636364 -0.516525290345455 0.178245473049091 0.0194506360272727 -0.492337550727273 -0.533513433090909 0.162148054637818 0.236531500727273 0.00714368174545455 0.108780965941818 -0.571376009636364 0.677013924145455 -0.303556640036364 0.119215102076182 0.0569528883101273 0.156154087981818 0.266468947303636 0.0367538183163636 -0.445895713090909 -0.338391558618182 -0.457259128181818 -0.393500040909091 -0.802398128363636 -0.896194943272727 -0.839993321454545 -0.932341206363636 -0.361098701454545 -0.578614328 -0.653831352727273 0.450188129272727 -0.855718474181818 -0.823197492 -0.973813627272727 -0.96201063 -0.980541078545455 -0.977320726 -0.984288858181818 -0.971159878181818
18 "WALKING_UPSTAIRS" -0.0222060684378914 0.0361550208965517 -0.51921587362069 -0.986427476206897 -0.663345215517241 -0.55144082137931 -0.579650286034483 -0.865079973275862 0.185607283310345 -0.808203222413793 -0.888185998275862 -0.915950138103448 -0.826193160862069 -0.860910992241379 -0.829045467241379 -0.890627502758621 -0.897266306206897 -0.826193160862069 0.212872556139655 0.00812209695 0.115631049689655 -0.255909795437931 0.130707639586207 0.0881854606343103 0.642680161551724 -0.678567268103448 0.723841273965517 -0.744224422241379 0.7625837 -0.780318998448276 -0.0943559886187931 -0.142215057889655 -0.453427443396552 -0.525485223275862 -0.0933422435586207 0.215628543672414 -0.112850496563793 -0.269010744965517 -0.708090694827586 0.816282422413793 -0.333067535086207 0.167595638715517 0.119407682441379 -0.0189515750448276 0.214828170724138 0.000445613258620688 -0.399369887241379 -0.378489390172414 -0.330254314655172 -0.243737347362069 -0.80716703 -0.90462624637931 -0.902375347068965 -0.966048029655172 -0.580962157931034 -0.68167928862069 -0.780650701034483 0.26238543237931 -0.932146828793103 -0.873959571551724 -0.984213096896552 -0.977441710344828 -0.992980577931034 -0.983236255689655 -0.985434195689655 -0.977147703448276
19 "LAYING" -0.0171426864421687 0.289304151873494 0.152995111559518 -0.999750455180723 -0.981171642891566 -0.977153598313253 -0.974878270963855 -0.991072597590361 -0.951510829879518 -0.889997394337349 -0.999888794457831 -0.999115500120482 -0.981890470361446 -0.97932784746988 -0.97831503313253 -0.982231806626506 -0.987833325180723 -0.981890470361446 0.0135461914542169 0.00470768128771084 -0.0257017332746988 0.249556347728916 -0.071497702639759 0.161696078649398 -0.00839002012168675 0.00402970594578313 0.027341240439759 -0.243283815225542 0.261802742484337 -0.280112284007229 0.11910179553012 0.0683497820987952 -0.973531818313253 -0.87123761253012 -0.396100358542169 -0.289357627620482 -0.203561400142651 0.17350567393012 -0.982774919156627 0.973773193012048 0.223733564297108 0.115774841307349 0.254336548036145 0.21100874566747 0.215589553039759 0.221560662892771 -0.984352121566265 -0.959411148072289 -0.977982720120482 -0.983697675421687 -0.98384401939759 -0.991976536024096 -0.999318076626506 -0.999738580481928 -0.981995818433735 -0.978419934096386 -0.984556695903614 -0.962510531325301 -0.892732218746988 -0.945159949879518 -0.999233544698795 -0.998825204337349 -0.99986007313253 -0.99973778373494 -0.99971903939759 -0.999478846746988
19 "SITTING" -0.016739260030137 0.151268664805479 -0.0419442415438356 -0.999646375890411 -0.97654882 -0.981616889589041 -0.979141571643836 -0.991941275616438 -0.961562433424658 -0.84404765109589 -0.999881002876712 -0.999317830273973 -0.986727418493151 -0.985416444657534 -0.984952483150685 -0.986213719041096 -0.990950719315069 -0.986727418493151 -0.0257868063712329 0.0589887009880822 -0.0659197813054795 0.0863797472739726 -0.0945623387191781 0.186867925136986 0.426398231 -0.428142994353425 0.445202354315068 -0.544207951013699 0.551214643958904 -0.557801446315068 -0.0266934474876712 0.0275656149575342 -0.968486748356164 -0.870445590684932 -0.432407351986301 -0.236723410047945 -0.140646089410959 0.181955102452055 -0.97877496 0.985933253561644 0.0321899331369863 -0.036336737090411 0.223990834520548 0.218407236315069 0.115482357783562 0.0621581557849315 -0.960503587945206 -0.974788202465753 -0.951094856849315 -0.936611195205479 -0.981944635890411 -0.979853011232877 -0.999490738767123 -0.999680454520548 -0.984993101369863 -0.984210459589041 -0.983548617945205 -0.979381300410959 -0.951391956849315 -0.962210675616438 -0.999903129041096 -0.999842390821918 -0.999888786027397 -0.999609286027397 -0.999849750547945 -0.999661261917808
19 "STANDING" -0.0154244056945205 0.158888254120548 -0.0162771594671233 -0.999691109041096 -0.978267461232877 -0.976154073013699 -0.970011345890411 -0.993475910958904 -0.925517370684931 -0.863980640136986 -0.999845952876712 -0.998527567260274 -0.984536610136986 -0.982228582191781 -0.981292789041096 -0.983921586575342 -0.989437060547945 -0.984536610136986 -0.0444744373663014 0.0812062340561644 0.0715758952739726 0.0379619427260274 -0.0689679987383562 0.196121064042466 0.498847209524658 -0.500364200980822 0.515393841534247 -0.568754986712329 0.57436057 -0.579619000136986 0.0306709561356164 0.0718715815465753 -0.963553015068493 -0.837681877123288 -0.200682259254795 -0.305863311739726 -0.0367116385794521 0.34427510730137 -0.978375823561644 0.974648524383562 -0.123292069408219 -0.150462783642466 0.0933414365027397 0.139850609643973 0.0304473932150685 0.0538746452543836 -0.96271576109589 -0.993460213424658 -0.951436761643836 -0.937200786575342 -0.990916000547945 -0.982713301780822 -0.998850482054795 -0.999658973972603 -0.98116805890411 -0.97782020630137 -0.983127809178082 -0.950409510136986 -0.909854175342466 -0.920642417808219 -0.999500409041096 -0.999274220273973 -0.999871314657534 -0.999554415890411 -0.999717910136986 -0.999532117534247
19 "WALKING" -0.0191773587903846 0.0515416250923077 -0.0332477739119231 -0.647234302057692 -0.135299021442308 0.0624766922461538 0.0107318703980769 -0.714157389230769 0.687621081346154 -0.7056595125 -0.511664803865385 -0.614371069807692 -0.262442822846154 -0.336148733 -0.280572860346154 -0.349498885730769 -0.541983930519231 -0.262442822846154 0.29891342475 -0.115996566193654 0.120582512496154 -0.159187383525 0.183065438140385 0.0639270545769231 0.16691179995 -0.261041495653846 0.376605767961538 -0.0829715887519231 0.145212576913077 -0.206087294140385 0.273890601557692 0.139204852305769 -0.146936631598077 0.00352700535153846 -0.00139830981057692 -0.0302871077413462 -0.404647407807692 0.134469445765385 -0.202584009348077 0.181109448330769 -0.204378372728846 0.140761895444231 0.139932542034288 0.0621374652384615 0.304319434942308 0.0669313584519231 -0.136743269659615 -0.152184888761538 -0.252926764596154 -0.351216264115385 -0.605539903326923 -0.77710143 -0.404623317115385 -0.636510038980769 0.101579167576923 -0.224068703209615 -0.211530420653846 0.73405762 -0.56203474 -0.603448277115385 -0.651609576730769 -0.631699080403846 -0.841194262115385 -0.786780881346154 -0.865262523653846 -0.827560312115385
